"TRANSACTION_ID";"TRANSACTION_TYPE";"TRANSACTION_VALUE";"TIMEID";"CUST_CC_NO";"CUST_SSN";"BRANCH_CODE"
5149;"Test";56.0;"20180618";"4210653352218492";123458883;74
5150;"Education";98.0;"20180211";"4210653352218492";123458883;43
5151;"Gas";62.0;"20180803";"4210653352218492";123458883;58
5152;"Healthcare";10.0;"20180806";"4210653352218492";123458883;10
5153;"Education";47.0;"20180213";"4210653352218492";123458883;36
5154;"Test";39.0;"20180508";"4210653352218492";123458883;168
5155;"Education";55.0;"20180403";"4210653352218492";123458883;59
5156;"Entertainment";12.0;"20181206";"4210653352218492";123458883;77
5157;"Healthcare";20.0;"20180224";"4210653352218492";123458883;1
5158;"Gas";37.0;"20180711";"4210653352218492";123458883;124
5159;"Entertainment";85.0;"20180216";"4210653352218492";123458883;118
5160;"Test";35.0;"20180423";"4210653352218492";123458883;123
5161;"Bills";23.0;"20181201";"4210653352218492";123458883;160
5162;"Bills";76.0;"20180621";"4210653352218492";123458883;115
5163;"Bills";37.0;"20180325";"4210653352218492";123458883;111
5164;"Healthcare";12.0;"20181119";"4210653352218492";123458883;8
5165;"Entertainment";44.0;"20180807";"4210653352218492";123458883;75
5166;"Test";17.0;"20181118";"4210653352218492";123458883;1
5167;"Test";6.0;"20181016";"4210653352218492";123458883;124
5168;"Healthcare";11.0;"20180804";"4210653352218492";123458883;11
5169;"Healthcare";12.0;"20181022";"4210653352218492";123458883;91
5170;"Healthcare";100.0;"20181123";"4210653352218492";123458883;54
5171;"Test";58.0;"20180724";"4210653352218492";123458883;70
5172;"Entertainment";1.0;"20180409";"4210653352218492";123458883;126
5173;"Bills";93.0;"20180826";"4210653352218492";123458883;59
5174;"Education";64.0;"20180317";"4210653352218492";123458883;136
5175;"Education";49.0;"20180411";"4210653352218492";123458883;7
5176;"Education";35.0;"20180802";"4210653352218492";123458883;57
5177;"Education";96.0;"20180721";"4210653352218492";123458883;36
5178;"Entertainment";52.0;"20180522";"4210653352218492";123458883;30
5179;"Gas";64.0;"20181210";"4210653352218492";123458883;27
5180;"Education";82.0;"20180225";"4210653352218492";123458883;89
5181;"Bills";90.0;"20181112";"4210653352218492";123458883;158
5182;"Bills";66.0;"20180509";"4210653352218492";123458883;75
5183;"Bills";69.0;"20180601";"4210653352218492";123458883;4
5184;"Bills";49.0;"20180226";"4210653352218492";123458883;20
5185;"Entertainment";5.0;"20180121";"4210653352218492";123458883;57
5186;"Education";85.0;"20180602";"4210653352218492";123458883;57
5187;"Test";26.0;"20180602";"4210653352218492";123458883;117
5188;"Bills";37.0;"20181227";"4210653352218492";123458883;166
5189;"Test";2.0;"20180311";"4210653352218492";123458883;136
5190;"Bills";72.0;"20181028";"4210653352218492";123458883;105
5191;"Entertainment";62.0;"20181201";"4210653352218492";123458883;2
5192;"Entertainment";30.0;"20180202";"4210653352218492";123458883;18
5193;"Education";15.0;"20181004";"4210653352218492";123458883;18
5194;"Entertainment";56.0;"20181212";"4210653352218492";123458883;21
5195;"Entertainment";48.0;"20180108";"4210653352218492";123458883;73
5196;"Healthcare";85.0;"20180217";"4210653352218492";123458883;93
5197;"Gas";18.0;"20181217";"4210653352218492";123458883;145
5198;"Bills";75.0;"20180418";"4210653352218492";123458883;67
5199;"Entertainment";83.0;"20180215";"4210653352218492";123458883;81
5200;"Gas";52.0;"20180326";"4210653352218492";123458883;32
5201;"Entertainment";31.0;"20180914";"4210653352218492";123458883;2
5202;"Test";37.0;"20181125";"4210653352218492";123458883;37
5203;"Grocery";35.0;"20180327";"4210653352218492";123458883;83
5204;"Gas";40.0;"20181005";"4210653352218492";123458883;90
5205;"Grocery";81.0;"20180701";"4210653352218492";123458883;76
5206;"Grocery";32.0;"20180619";"4210653352218492";123458883;192
5207;"Bills";8.0;"20181101";"4210653352218492";123458883;45
5208;"Bills";97.0;"20180217";"4210653352218492";123458883;69
5209;"Healthcare";32.0;"20181002";"4210653352218492";123458883;19
5210;"Grocery";63.0;"20180708";"4210653352218492";123458883;40
5211;"Gas";16.0;"20180403";"4210653352218492";123458883;1
5212;"Healthcare";10.0;"20180123";"4210653352218492";123458883;57
5213;"Healthcare";25.0;"20180819";"4210653352218492";123458883;115
5214;"Grocery";58.0;"20180112";"4210653352218492";123458883;7
5215;"Gas";83.0;"20180322";"4210653352218492";123458883;79
5216;"Test";19.0;"20180422";"4210653352218492";123458883;24
5217;"Test";81.0;"20180208";"4210653352218492";123458883;95
5218;"Education";77.0;"20180816";"4210653352218492";123458883;21
5219;"Grocery";33.0;"20180819";"4210653352218492";123458883;81
5220;"Bills";42.0;"20180908";"4210653352218492";123458883;170
5221;"Bills";21.0;"20180216";"4210653334888971";123458848;17
5222;"Bills";75.0;"20180116";"4210653334888971";123458848;123
5223;"Education";27.0;"20180523";"4210653334888971";123458848;124
5224;"Grocery";91.0;"20180522";"4210653334888971";123458848;158
5225;"Grocery";39.0;"20180414";"4210653334888971";123458848;14
5226;"Entertainment";80.0;"20181107";"4210653334888971";123458848;45
5227;"Test";25.0;"20180105";"4210653334888971";123458848;79
5228;"Bills";50.0;"20181104";"4210653334888971";123458848;31
5229;"Grocery";5.0;"20181028";"4210653334888971";123458848;75
5230;"Gas";23.0;"20181127";"4210653334888971";123458848;63
5231;"Bills";93.0;"20180707";"4210653334888971";123458848;8
5232;"Gas";56.0;"20180815";"4210653334888971";123458848;27
5233;"Gas";77.0;"20180511";"4210653334888971";123458848;180
5234;"Grocery";13.0;"20180102";"4210653334888971";123458848;99
5235;"Education";62.0;"20180828";"4210653334888971";123458848;2
5236;"Healthcare";26.0;"20180823";"4210653334888971";123458848;2
5237;"Test";12.0;"20181019";"4210653334888971";123458848;39
5238;"Bills";40.0;"20180610";"4210653334888971";123458848;115
5239;"Bills";6.0;"20180907";"4210653334888971";123458848;166
5240;"Entertainment";76.0;"20180726";"4210653334888971";123458848;31
5241;"Entertainment";38.0;"20180213";"4210653334888971";123458848;38
5242;"Gas";56.0;"20181210";"4210653334888971";123458848;25
5243;"Gas";32.0;"20180927";"4210653334888971";123458848;73
5244;"Education";54.0;"20180808";"4210653334888971";123458848;158
5245;"Bills";49.0;"20180220";"4210653334888971";123458848;67
5246;"Entertainment";45.0;"20181117";"4210653334888971";123458848;17
5247;"Healthcare";87.0;"20181027";"4210653334888971";123458848;119
5248;"Education";51.0;"20180701";"4210653334888971";123458848;30
5249;"Test";53.0;"20180303";"4210653334888971";123458848;73
5250;"Grocery";9.0;"20180813";"4210653334888971";123458848;99
5251;"Gas";8.0;"20180210";"4210653334888971";123458848;58
5252;"Entertainment";84.0;"20180219";"4210653334888971";123458848;66
5253;"Healthcare";91.0;"20180628";"4210653334888971";123458848;119
5254;"Test";81.0;"20180809";"4210653334888971";123458848;1
5255;"Gas";99.0;"20180322";"4210653334888971";123458848;90
5256;"Entertainment";72.0;"20180322";"4210653334888971";123458848;45
5257;"Bills";26.0;"20180220";"4210653334888971";123458848;192
5258;"Healthcare";23.0;"20180322";"4210653334888971";123458848;20
5259;"Grocery";43.0;"20180605";"4210653334888971";123458848;29
5260;"Healthcare";68.0;"20180609";"4210653334888971";123458848;38
5261;"Entertainment";57.0;"20180312";"4210653334888971";123458848;37
5262;"Grocery";19.0;"20180707";"4210653334888971";123458848;76
5263;"Bills";41.0;"20181026";"4210653334888971";123458848;24
5264;"Gas";21.0;"20180828";"4210653334888971";123458848;119
5265;"Test";91.0;"20181005";"4210653334888971";123458848;81
5266;"Gas";28.0;"20180820";"4210653334888971";123458848;70
5267;"Entertainment";38.0;"20180318";"4210653334888971";123458848;48
5268;"Healthcare";82.0;"20180409";"4210653334888971";123458848;80
5269;"Grocery";54.0;"20181218";"4210653334888971";123458848;95
5270;"Grocery";1.0;"20180508";"4210653334888971";123458848;73
5271;"Education";17.0;"20180813";"4210653353283588";123458847;32
5272;"Education";31.0;"20180320";"4210653353283588";123458847;109
5273;"Education";75.0;"20180408";"4210653353283588";123458847;42
5274;"Grocery";56.0;"20180404";"4210653353283588";123458847;58
5275;"Gas";98.0;"20180911";"4210653353283588";123458847;105
5276;"Entertainment";11.0;"20181210";"4210653353283588";123458847;78
5277;"Test";87.0;"20180903";"4210653353283588";123458847;23
5278;"Education";21.0;"20180909";"4210653353283588";123458847;59
5279;"Gas";37.0;"20181019";"4210653353283588";123458847;105
5280;"Healthcare";44.0;"20180117";"4210653353283588";123458847;17
5281;"Entertainment";92.0;"20181109";"4210653353283588";123458847;37
5282;"Healthcare";80.0;"20181212";"4210653353283588";123458847;37
5283;"Test";51.0;"20180515";"4210653353283588";123458847;79
5284;"Education";54.0;"20181112";"4210653353283588";123458847;44
5285;"Healthcare";48.0;"20180620";"4210653353283588";123458847;90
5286;"Healthcare";73.0;"20180310";"4210653353283588";123458847;115
5287;"Bills";100.0;"20181003";"4210653353283588";123458847;160
5288;"Bills";77.0;"20181001";"4210653353283588";123458847;124
5289;"Test";93.0;"20181002";"4210653353283588";123458847;54
5290;"Gas";99.0;"20180926";"4210653353283588";123458847;145
5291;"Entertainment";94.0;"20180419";"4210653353283588";123458847;144
5292;"Education";64.0;"20180327";"4210653353283588";123458847;99
5293;"Education";41.0;"20180108";"4210653353283588";123458847;188
5294;"Healthcare";34.0;"20180117";"4210653353283588";123458847;56
5295;"Test";3.0;"20181015";"4210653353283588";123458847;109
5296;"Gas";62.0;"20180205";"4210653353283588";123458847;166
5297;"Healthcare";99.0;"20180718";"4210653353283588";123458847;63
5298;"Bills";35.0;"20180326";"4210653353283588";123458847;123
5299;"Bills";16.0;"20180122";"4210653353283588";123458847;114
5300;"Test";51.0;"20180116";"4210653376558751";123458839;188
5301;"Entertainment";32.0;"20181111";"4210653376558751";123458839;85
5302;"Entertainment";91.0;"20181111";"4210653376558751";123458839;66
5303;"Gas";4.0;"20180903";"4210653376558751";123458839;17
5304;"Grocery";49.0;"20180802";"4210653376558751";123458839;69
5305;"Gas";67.0;"20180318";"4210653376558751";123458839;21
5306;"Healthcare";40.0;"20181122";"4210653376558751";123458839;83
5307;"Test";7.0;"20180427";"4210653376558751";123458839;12
5308;"Bills";50.0;"20181107";"4210653376558751";123458839;115
5309;"Entertainment";91.0;"20180503";"4210653376558751";123458839;100
5310;"Bills";34.0;"20181106";"4210653376558751";123458839;26
5311;"Gas";67.0;"20180527";"4210653376558751";123458839;90
5312;"Bills";56.0;"20180312";"4210653376558751";123458839;21
5313;"Healthcare";96.0;"20181214";"4210653376558751";123458839;131
5314;"Grocery";9.0;"20180521";"4210653376558751";123458839;131
5315;"Gas";69.0;"20181110";"4210653376558751";123458839;103
5316;"Gas";72.0;"20181212";"4210653376558751";123458839;44
5317;"Grocery";98.0;"20181026";"4210653376558751";123458839;23
5318;"Healthcare";48.0;"20180106";"4210653376558751";123458839;144
5319;"Grocery";39.0;"20180513";"4210653376558751";123458839;28
5320;"Test";34.0;"20180407";"4210653376558751";123458839;11
5321;"Education";21.0;"20181106";"4210653376558751";123458839;149
5322;"Gas";66.0;"20181128";"4210653376558751";123458839;43
5323;"Education";73.0;"20180804";"4210653376558751";123458839;156
5324;"Entertainment";23.0;"20180117";"4210653376558751";123458839;40
5325;"Entertainment";24.0;"20181106";"4210653376558751";123458839;43
5326;"Gas";49.0;"20180709";"4210653376558751";123458839;109
5327;"Bills";87.0;"20180622";"4210653376558751";123458839;160
5328;"Healthcare";87.0;"20181209";"4210653376558751";123458839;60
5329;"Grocery";36.0;"20180318";"4210653376558751";123458839;149
5330;"Bills";72.0;"20180220";"4210653376558751";123458839;29
5331;"Test";95.0;"20180218";"4210653376558751";123458839;103
5332;"Gas";79.0;"20181027";"4210653376558751";123458839;44
5333;"Test";90.0;"20180522";"4210653376558751";123458839;135
5334;"Bills";92.0;"20180904";"4210653376558751";123458839;109
5335;"Entertainment";89.0;"20180524";"4210653376558751";123458839;70
5336;"Education";90.0;"20180615";"4210653376558751";123458839;23
5337;"Healthcare";49.0;"20180709";"4210653376558751";123458839;85
5338;"Grocery";74.0;"20180423";"4210653376558751";123458839;105
5339;"Bills";94.0;"20180103";"4210653376558751";123458839;20
5340;"Bills";99.0;"20180902";"4210653376558751";123458839;48
5341;"Entertainment";14.0;"20180518";"4210653376558751";123458839;11
5342;"Gas";20.0;"20180311";"4210653376558751";123458839;66
5343;"Gas";32.0;"20181209";"4210653376558751";123458839;89
5344;"Test";14.0;"20180512";"4210653376558751";123458839;39
5345;"Test";23.0;"20181218";"4210653376558751";123458839;17
5346;"Test";17.0;"20180628";"4210653376558751";123458839;2
5347;"Entertainment";36.0;"20180825";"4210653376558751";123458839;37
5348;"Test";79.0;"20180625";"4210653376558751";123458839;66
5349;"Test";64.0;"20180204";"4210653376558751";123458839;188
5350;"Bills";63.0;"20181002";"4210653376558751";123458839;35
5351;"Test";11.0;"20180417";"4210653376558751";123458839;149
5352;"Bills";5.0;"20180724";"4210653376558751";123458839;16
5353;"Healthcare";86.0;"20181103";"4210653360484113";123458830;117
5354;"Test";17.0;"20181115";"4210653360484113";123458830;46
5355;"Gas";48.0;"20180126";"4210653360484113";123458830;38
5356;"Education";45.0;"20180413";"4210653360484113";123458830;11
5357;"Healthcare";79.0;"20180526";"4210653360484113";123458830;166
5358;"Healthcare";90.0;"20181227";"4210653360484113";123458830;178
5359;"Education";80.0;"20180604";"4210653360484113";123458830;7
5360;"Education";28.0;"20181202";"4210653360484113";123458830;11
5361;"Test";64.0;"20180128";"4210653360484113";123458830;70
5362;"Bills";86.0;"20180320";"4210653360484113";123458830;5
5363;"Test";59.0;"20180319";"4210653360484113";123458830;49
5364;"Gas";40.0;"20180226";"4210653360484113";123458830;83
5365;"Healthcare";50.0;"20180823";"4210653360484113";123458830;85
5366;"Bills";63.0;"20180321";"4210653360484113";123458830;23
5367;"Grocery";54.0;"20180211";"4210653360484113";123458830;15
5368;"Gas";83.0;"20180122";"4210653360484113";123458830;173
5369;"Grocery";78.0;"20180706";"4210653360484113";123458830;5
5370;"Bills";96.0;"20180217";"4210653360484113";123458830;131
5371;"Grocery";81.0;"20180211";"4210653360484113";123458830;31
5372;"Bills";79.0;"20180613";"4210653360484113";123458830;164
5373;"Grocery";97.0;"20181121";"4210653360484113";123458830;52
5374;"Gas";54.0;"20180708";"4210653360484113";123458830;9
5375;"Test";51.0;"20180408";"4210653360484113";123458830;139
5376;"Education";46.0;"20180113";"4210653360484113";123458830;4
5377;"Grocery";68.0;"20181118";"4210653360484113";123458830;32
5378;"Gas";82.0;"20181005";"4210653360484113";123458830;164
5379;"Gas";70.0;"20181003";"4210653360484113";123458830;49
5380;"Grocery";97.0;"20180315";"4210653360484113";123458830;166
5381;"Grocery";48.0;"20180427";"4210653360484113";123458830;79
5382;"Test";36.0;"20181221";"4210653360484113";123458830;47
5383;"Entertainment";39.0;"20181012";"4210653360484113";123458830;42
5384;"Grocery";100.0;"20180707";"4210653360484113";123458830;11
5385;"Education";71.0;"20180314";"4210653360484113";123458830;72
5386;"Bills";79.0;"20180421";"4210653360484113";123458830;135
5387;"Grocery";71.0;"20180327";"4210653360484113";123458830;47
5388;"Education";3.0;"20180301";"4210653360484113";123458830;104
5389;"Bills";6.0;"20180421";"4210653360484113";123458830;1
5390;"Bills";19.0;"20181111";"4210653360484113";123458830;5
5391;"Healthcare";56.0;"20180626";"4210653360484113";123458830;21
5392;"Grocery";37.0;"20180910";"4210653360484113";123458830;85
5393;"Grocery";13.0;"20180212";"4210653360484113";123458830;40
5394;"Grocery";73.0;"20180114";"4210653360484113";123458830;90
5395;"Grocery";81.0;"20180603";"4210653360484113";123458830;124
5396;"Healthcare";73.0;"20180807";"4210653360484113";123458830;145
5397;"Education";72.0;"20180109";"4210653360484113";123458830;47
5398;"Bills";21.0;"20180625";"4210653360484113";123458830;103
5399;"Test";3.0;"20180725";"4210653360484113";123458830;80
5400;"Test";39.0;"20180821";"4210653360484113";123458830;60
5401;"Gas";29.0;"20181125";"4210653360484113";123458830;100
5402;"Education";50.0;"20180604";"4210653360484113";123458830;56
5403;"Entertainment";79.0;"20180925";"4210653360484113";123458830;83
5404;"Bills";47.0;"20180416";"4210653360484113";123458830;192
5405;"Gas";21.0;"20180503";"4210653360484113";123458830;32
5406;"Bills";28.0;"20181023";"4210653360484113";123458830;144
5407;"Education";7.0;"20181009";"4210653360484113";123458830;114
5408;"Bills";70.0;"20180827";"4210653360484113";123458830;78
5409;"Bills";73.0;"20180907";"4210653360484113";123458830;192
5410;"Grocery";69.0;"20180601";"4210653360484113";123458830;67
5411;"Healthcare";84.0;"20180428";"4210653360484113";123458830;83
5412;"Test";90.0;"20181217";"4210653360484113";123458830;170
5413;"Grocery";34.0;"20180408";"4210653360484113";123458830;103
5414;"Healthcare";17.0;"20180227";"4210653360484113";123458830;131
5415;"Grocery";30.0;"20180406";"4210653360484113";123458830;107
5416;"Entertainment";11.0;"20180125";"4210653360484113";123458830;50
5417;"Healthcare";60.0;"20181219";"4210653360484113";123458830;175
5418;"Entertainment";47.0;"20181201";"4210653360484113";123458830;9
5419;"Grocery";40.0;"20180426";"4210653360484113";123458830;192
5420;"Test";51.0;"20181007";"4210653360484113";123458830;23
5421;"Healthcare";56.0;"20180315";"4210653360484113";123458830;85
5422;"Test";7.0;"20180814";"4210653360484113";123458830;166
5423;"Healthcare";4.0;"20181224";"4210653360484113";123458830;145
5424;"Grocery";41.0;"20180613";"4210653360484113";123458830;121
5425;"Gas";74.0;"20181105";"4210653360484113";123458830;180
5426;"Bills";73.0;"20181215";"4210653360484113";123458830;45
5427;"Education";81.0;"20180321";"4210653360484113";123458830;4
5428;"Gas";19.0;"20180619";"4210653360484113";123458830;105
5429;"Bills";45.0;"20180117";"4210653360484113";123458830;35
5430;"Education";59.0;"20181216";"4210653360484113";123458830;60
5431;"Test";68.0;"20181206";"4210653360484113";123458830;78
5432;"Gas";69.0;"20180306";"4210653360484113";123458830;139
5433;"Entertainment";29.0;"20180927";"4210653360484113";123458830;44
5434;"Healthcare";28.0;"20180128";"4210653360484113";123458830;99
5435;"Grocery";46.0;"20180627";"4210653360484113";123458830;72
5436;"Healthcare";31.0;"20180726";"4210653335987056";123458818;78
5437;"Gas";71.0;"20180516";"4210653335987056";123458818;44
5438;"Healthcare";15.0;"20180818";"4210653335987056";123458818;105
5439;"Healthcare";26.0;"20181021";"4210653335987056";123458818;45
5440;"Education";10.0;"20180326";"4210653335987056";123458818;72
5441;"Gas";48.0;"20180214";"4210653335987056";123458818;95
5442;"Bills";2.0;"20180613";"4210653335987056";123458818;43
5443;"Bills";57.0;"20180525";"4210653335987056";123458818;44
5444;"Test";46.0;"20181011";"4210653335987056";123458818;60
5445;"Healthcare";44.0;"20180213";"4210653335987056";123458818;149
5446;"Education";27.0;"20180622";"4210653335987056";123458818;49
5447;"Grocery";70.0;"20180408";"4210653335987056";123458818;27
5448;"Healthcare";73.0;"20180527";"4210653335987056";123458818;15
5449;"Entertainment";89.0;"20180123";"4210653335987056";123458818;135
5450;"Healthcare";58.0;"20180919";"4210653335987056";123458818;49
5451;"Education";40.0;"20180718";"4210653335987056";123458818;38
5452;"Bills";48.0;"20181120";"4210653335987056";123458818;40
5453;"Healthcare";44.0;"20180314";"4210653335987056";123458818;81
5454;"Bills";75.0;"20180801";"4210653335987056";123458818;105
5455;"Entertainment";3.0;"20180304";"4210653335987056";123458818;75
5456;"Entertainment";98.0;"20180526";"4210653335987056";123458818;103
5457;"Healthcare";94.0;"20180520";"4210653335987056";123458818;29
5458;"Healthcare";73.0;"20180301";"4210653335987056";123458818;103
5459;"Entertainment";11.0;"20180628";"4210653335987056";123458818;180
5460;"Education";73.0;"20180910";"4210653335987056";123458818;149
5461;"Healthcare";81.0;"20180120";"4210653335987056";123458818;107
5462;"Education";17.0;"20180709";"4210653335987056";123458818;70
5463;"Test";97.0;"20180707";"4210653335987056";123458818;117
5464;"Healthcare";57.0;"20181004";"4210653335987056";123458818;32
5465;"Grocery";45.0;"20180321";"4210653335987056";123458818;100
5466;"Entertainment";55.0;"20181004";"4210653335987056";123458818;192
5467;"Education";91.0;"20180414";"4210653335987056";123458818;85
5468;"Grocery";81.0;"20180807";"4210653335987056";123458818;72
5469;"Bills";69.0;"20180903";"4210653335987056";123458818;2
5470;"Bills";92.0;"20181127";"4210653335987056";123458818;46
5471;"Bills";23.0;"20180814";"4210653335987056";123458818;78
5472;"Education";7.0;"20181222";"4210653335987056";123458818;135
5473;"Education";4.0;"20180409";"4210653335987056";123458818;90
5474;"Test";59.0;"20181216";"4210653335987056";123458818;69
5475;"Bills";77.0;"20180406";"4210653335987056";123458818;10
5476;"Grocery";21.0;"20180222";"4210653335987056";123458818;23
5477;"Bills";30.0;"20180103";"4210653335987056";123458818;59
5478;"Grocery";89.0;"20180808";"4210653335987056";123458818;114
5479;"Bills";74.0;"20180621";"4210653335987056";123458818;26
5480;"Healthcare";26.0;"20181114";"4210653335987056";123458818;109
5481;"Bills";29.0;"20180401";"4210653335987056";123458818;117
5482;"Grocery";58.0;"20180708";"4210653335987056";123458818;170
5483;"Test";42.0;"20181228";"4210653335987056";123458818;43
5484;"Entertainment";15.0;"20180116";"4210653335987056";123458818;77
5485;"Test";8.0;"20181116";"4210653335987056";123458818;170
5486;"Test";15.0;"20180615";"4210653335987056";123458818;23
5487;"Gas";65.0;"20180224";"4210653335987056";123458818;38
5488;"Bills";38.0;"20181113";"4210653335987056";123458818;28
5489;"Test";88.0;"20180816";"4210653335987056";123458818;22
5490;"Test";46.0;"20180712";"4210653335987056";123458818;36
5491;"Entertainment";12.0;"20180522";"4210653335987056";123458818;83
5492;"Test";96.0;"20180310";"4210653335987056";123458818;59
5493;"Bills";8.0;"20180624";"4210653335987056";123458818;5
5494;"Grocery";46.0;"20181101";"4210653335987056";123458818;76
5495;"Entertainment";21.0;"20180101";"4210653335987056";123458818;70
5496;"Entertainment";5.0;"20180428";"4210653335987056";123458818;45
5497;"Education";39.0;"20180124";"4210653335987056";123458818;28
5498;"Grocery";67.0;"20181008";"4210653337047762";123458817;22
5499;"Test";28.0;"20181207";"4210653337047762";123458817;111
5500;"Entertainment";18.0;"20181109";"4210653337047762";123458817;54
5501;"Bills";21.0;"20181213";"4210653337047762";123458817;76
5502;"Bills";64.0;"20181027";"4210653337047762";123458817;47
5503;"Education";31.0;"20181113";"4210653337047762";123458817;93
5504;"Test";32.0;"20180715";"4210653337047762";123458817;42
5505;"Test";94.0;"20180712";"4210653337047762";123458817;115
5506;"Test";25.0;"20181114";"4210653337047762";123458817;22
5507;"Education";33.0;"20181222";"4210653337047762";123458817;123
5508;"Bills";66.0;"20180523";"4210653337047762";123458817;48
5509;"Bills";38.0;"20180407";"4210653337047762";123458817;72
5510;"Grocery";41.0;"20180609";"4210653337047762";123458817;114
5511;"Bills";79.0;"20180127";"4210653337047762";123458817;90
5512;"Education";79.0;"20180508";"4210653337047762";123458817;80
5513;"Grocery";69.0;"20180814";"4210653337047762";123458817;50
5514;"Entertainment";26.0;"20180601";"4210653337047762";123458817;85
5515;"Education";76.0;"20180520";"4210653337047762";123458817;81
5516;"Entertainment";24.0;"20180124";"4210653337047762";123458817;56
5517;"Healthcare";95.0;"20180115";"4210653337047762";123458817;59
5518;"Healthcare";56.0;"20181026";"4210653337047762";123458817;8
5519;"Healthcare";17.0;"20180210";"4210653337047762";123458817;26
5520;"Gas";40.0;"20180911";"4210653337047762";123458817;11
5521;"Test";16.0;"20180127";"4210653337047762";123458817;30
5522;"Entertainment";94.0;"20180224";"4210653337047762";123458817;12
5523;"Bills";37.0;"20180707";"4210653337047762";123458817;180
5524;"Education";5.0;"20180924";"4210653337047762";123458817;145
5525;"Grocery";50.0;"20180825";"4210653337047762";123458817;28
5526;"Education";59.0;"20180816";"4210653337047762";123458817;52
5527;"Bills";83.0;"20180413";"4210653337047762";123458817;59
5528;"Education";29.0;"20180622";"4210653337047762";123458817;47
5529;"Healthcare";64.0;"20180719";"4210653337047762";123458817;5
5530;"Healthcare";79.0;"20181017";"4210653337047762";123458817;89
5531;"Education";95.0;"20180718";"4210653337047762";123458817;12
5532;"Gas";73.0;"20180218";"4210653337047762";123458817;78
5533;"Entertainment";56.0;"20180210";"4210653337047762";123458817;139
5534;"Bills";16.0;"20180612";"4210653337047762";123458817;23
5535;"Grocery";77.0;"20180223";"4210653337047762";123458817;19
5536;"Healthcare";90.0;"20180122";"4210653337047762";123458817;40
5537;"Bills";62.0;"20180216";"4210653337047762";123458817;99
5538;"Bills";44.0;"20180201";"4210653337047762";123458817;168
5539;"Grocery";45.0;"20180614";"4210653337047762";123458817;119
5540;"Bills";93.0;"20180208";"4210653337047762";123458817;4
5541;"Entertainment";20.0;"20180304";"4210653337047762";123458817;170
5542;"Healthcare";100.0;"20180114";"4210653337047762";123458817;12
5543;"Gas";71.0;"20181119";"4210653337047762";123458817;50
5544;"Healthcare";63.0;"20180827";"4210653337047762";123458817;78
5545;"Healthcare";53.0;"20180101";"4210653337047762";123458817;60
5546;"Education";82.0;"20180723";"4210653337047762";123458817;23
5547;"Healthcare";71.0;"20180708";"4210653337047762";123458817;25
5548;"Healthcare";48.0;"20180922";"4210653337047762";123458817;109
5549;"Education";4.0;"20181013";"4210653337047762";123458817;178
5550;"Gas";48.0;"20180514";"4210653337047762";123458817;63
5551;"Healthcare";84.0;"20180112";"4210653337047762";123458817;67
5552;"Grocery";28.0;"20180412";"4210653337047762";123458817;66
5553;"Test";55.0;"20181027";"4210653337047762";123458817;25
5554;"Entertainment";8.0;"20180204";"4210653337047762";123458817;170
5555;"Gas";91.0;"20180219";"4210653337047762";123458817;63
5556;"Gas";99.0;"20181108";"4210653337047762";123458817;32
5557;"Grocery";97.0;"20180211";"4210653337047762";123458817;178
5558;"Entertainment";24.0;"20180621";"4210653337047762";123458817;60
5559;"Entertainment";33.0;"20180915";"4210653337047762";123458817;73
5560;"Entertainment";90.0;"20181125";"4210653337047762";123458817;111
5561;"Test";98.0;"20181002";"4210653337047762";123458817;60
5562;"Healthcare";64.0;"20180601";"4210653328206207";123458810;99
5563;"Gas";65.0;"20180921";"4210653328206207";123458810;91
5564;"Education";31.0;"20180115";"4210653328206207";123458810;40
5565;"Healthcare";16.0;"20181021";"4210653328206207";123458810;30
5566;"Education";82.0;"20180607";"4210653328206207";123458810;1
5567;"Bills";22.0;"20180522";"4210653328206207";123458810;77
5568;"Test";10.0;"20180715";"4210653328206207";123458810;85
5569;"Education";91.0;"20181004";"4210653328206207";123458810;66
5570;"Test";29.0;"20181005";"4210653328206207";123458810;124
5571;"Bills";1.0;"20180112";"4210653328206207";123458810;32
5572;"Education";78.0;"20181014";"4210653316957315";123458809;121
5573;"Grocery";95.0;"20180112";"4210653316957315";123458809;9
5574;"Healthcare";89.0;"20181027";"4210653316957315";123458809;111
5575;"Bills";76.0;"20180717";"4210653316957315";123458809;121
5576;"Entertainment";63.0;"20180922";"4210653316957315";123458809;22
5577;"Bills";18.0;"20180405";"4210653316957315";123458809;48
5578;"Gas";33.0;"20180423";"4210653316957315";123458809;48
5579;"Healthcare";63.0;"20180714";"4210653316957315";123458809;56
5580;"Test";49.0;"20180128";"4210653380817895";123458807;12
5581;"Education";74.0;"20181015";"4210653380817895";123458807;14
5582;"Education";94.0;"20180622";"4210653380817895";123458807;43
5583;"Gas";95.0;"20181109";"4210653380817895";123458807;170
5584;"Test";30.0;"20180906";"4210653380817895";123458807;80
5585;"Bills";88.0;"20180118";"4210653380817895";123458807;45
5586;"Gas";34.0;"20180308";"4210653380817895";123458807;125
5587;"Bills";29.0;"20180917";"4210653380817895";123458807;70
5588;"Healthcare";21.0;"20180922";"4210653380817895";123458807;75
5589;"Bills";76.0;"20180726";"4210653380817895";123458807;89
5590;"Test";78.0;"20180719";"4210653380817895";123458807;124
5591;"Test";63.0;"20180415";"4210653380817895";123458807;139
